Date/Time,热负荷/kWh,冷负荷/kWh,电负荷/kWh
Year 1 Jan 19 5:00,4690.78940909913,0,73.2926104169826
Year 1 Jan 19 6:00,6632.15548874152,0,73.2926104169826
Year 1 Jan 19 7:00,6319.48686645611,0,418.078268258873
Year 1 Jan 19 8:00,5260.71578297276,0,2075.18969893181
Year 1 Jan 19 9:00,4704.19940851827,0,2422.07513149435
Year 1 Jan 19 10:00,2001.11283984351,0,2185.95929338831
Year 1 Jan 19 11:00,0,0,402.311502698136
Year 1 Jan 19 12:00,0,0,402.311502698136
Year 1 Jan 19 13:00,0,0,402.311502698136
Year 1 Jan 19 14:00,0,0,402.311502698136
Year 1 Jan 19 15:00,1373.71651256414,0,402.311502698136
Year 1 Jan 19 16:00,1474.92209705189,0,402.311502698136
Year 1 Jan 19 17:00,2537.98241470928,0,677.720851919031
Year 1 Jan 19 18:00,3820.22673537809,0,753.670037964219
Year 1 Jan 19 19:00,3661.51559278304,0,1007.48857692571
Year 1 Jan 19 20:00,3278.34753793497,0,2106.0735031692
Year 1 Jan 19 21:00,5346.4535405385,0,2182.02268921439
Year 1 Jan 19 22:00,5150.28448469668,0,2103.41656094939
Year 1 Jan 19 23:00,4209.74669591611,0,1677.06716828345
Year 1 Jan 20 0:00,2255.95843097642,0,189.450239483545
Year 1 Jan 20 1:00,2339.1968364939,0,73.2926104169826
Year 1 Jan 20 2:00,2352.78100110629,0,73.2926104169826
Year 1 Jan 20 3:00,2377.57694492664,0,73.2926104169826
Year 1 Jan 20 4:00,2394.04698728755,0,73.2926104169826
Year 1 Jan 20 5:00,3616.97484701091,0,73.2926104169826
Year 1 Jan 20 6:00,4973.40761234841,0,73.2926104169826
Year 1 Jan 20 7:00,4606.02506598299,0,418.078268258873
Year 1 Jan 20 8:00,3525.35239626511,0,2075.18969893181
Year 1 Jan 20 9:00,3172.90585266007,0,2227.08485999399
Year 1 Jan 20 10:00,1401.61804507052,0,1990.96902188795
Year 1 Jan 20 11:00,0,0,207.321231197771
Year 1 Jan 20 12:00,0,0,207.321231197771
Year 1 Jan 20 13:00,0,0,207.321231197771
Year 1 Jan 20 14:00,0,0,207.321231197771
Year 1 Jan 20 15:00,2125.99324362842,0,207.321231197771
Year 1 Jan 20 16:00,2080.80050347725,0,207.321231197771
Year 1 Jan 20 17:00,3253.48190871958,0,482.730580418671
Year 1 Jan 20 18:00,4685.02133137602,0,558.679766463855
Year 1 Jan 20 19:00,4444.97626176234,0,1007.48857692571
Year 1 Jan 20 20:00,3958.7056466882,0,2106.0735031692
Year 1 Jan 20 21:00,6468.0182804612,0,2182.02268921439
Year 1 Jan 20 22:00,5995.21920946007,0,2103.41656094939
Year 1 Jan 20 23:00,4886.62804350068,0,1677.06716828345
Year 1 Jan 21 0:00,2648.89556745633,0,189.450239483545
Year 1 Jan 21 1:00,2752.19563416175,0,73.2926104169826
Year 1 Jan 21 2:00,2773.48317755014,0,73.2926104169826
Year 1 Jan 21 3:00,2823.67362570652,0,73.2926104169826
Year 1 Jan 21 4:00,2881.32241660468,0,73.2926104169826
Year 1 Jan 21 5:00,4394.25200151457,0,73.2926104169826
Year 1 Jan 21 6:00,6073.70546740532,0,73.2926104169826
Year 1 Jan 21 7:00,5673.93188905576,0,429.874775032858
Year 1 Jan 21 8:00,4521.62392074913,0,1988.34660328931
Year 1 Jan 21 9:00,3921.39808608581,0,2335.23203585185
Year 1 Jan 21 10:00,1658.62048780653,0,2063.72717938151
Year 1 Jan 21 11:00,0,0,268.282881917347
Year 1 Jan 21 12:00,0,0,268.282881917347
Year 1 Jan 21 13:00,0,0,268.282881917347
Year 1 Jan 21 14:00,0,0,268.282881917347
Year 1 Jan 21 15:00,1896.09147892256,0,268.282881917347
Year 1 Jan 21 16:00,1871.03214795423,0,268.282881917347
Year 1 Jan 21 17:00,2740.69392354361,0,610.705825464329
Year 1 Jan 21 18:00,4122.45708213922,0,686.655011509517
Year 1 Jan 21 19:00,3848.58030452693,0,1031.08159047369
Year 1 Jan 21 20:00,3433.50571588372,0,2153.25902830749
Year 1 Jan 21 21:00,5709.39618548171,0,2229.20821435268
Year 1 Jan 21 22:00,5555.44893612036,0,2117.57226868664
Year 1 Jan 21 23:00,4699.76345677848,0,1632.39048398031
Year 1 Jan 22 0:00,2570.25620944321,0,149.24179646217
Year 1 Jan 22 1:00,2721.96545012919,0,73.2926104169826
Year 1 Jan 22 2:00,2773.75945285738,0,73.2926104169826
Year 1 Jan 22 3:00,2825.7742359754,0,73.2926104169826
Year 1 Jan 22 4:00,2883.25571440642,0,73.2926104169826
Year 1 Jan 22 5:00,4406.22057501664,0,73.2926104169826
Year 1 Jan 22 6:00,6077.26361940056,0,73.2926104169826
Year 1 Jan 22 7:00,5655.72220132555,0,429.874775032858
Year 1 Jan 22 8:00,4498.89101934301,0,1988.34660328931
Year 1 Jan 22 9:00,3975.26023330924,0,2335.23203585185
Year 1 Jan 22 10:00,1714.73278851932,0,2063.72717938151
Year 1 Jan 22 11:00,0,0,268.282881917347
Year 1 Jan 22 12:00,0,0,268.282881917347
Year 1 Jan 22 13:00,0,0,268.282881917347
Year 1 Jan 22 14:00,0,0,268.282881917347
Year 1 Jan 22 15:00,1684.84521620007,0,268.282881917347
Year 1 Jan 22 16:00,1659.02517297081,0,268.282881917347
Year 1 Jan 22 17:00,2696.37174895466,0,610.705825464329
Year 1 Jan 22 18:00,4130.17005108259,0,686.655011509517
Year 1 Jan 22 19:00,3914.52083467805,0,1031.08159047369
Year 1 Jan 22 20:00,3583.27396135783,0,2153.25902830749
Year 1 Jan 22 21:00,6095.52116467302,0,2229.20821435268
Year 1 Jan 22 22:00,5979.00135111643,0,2117.57226868664
Year 1 Jan 22 23:00,5113.47408354509,0,1632.39048398031
Year 1 Jan 23 0:00,2855.41806307198,0,149.24179646217
Year 1 Jan 23 1:00,3049.78431900818,0,73.2926104169826
Year 1 Jan 23 2:00,3120.14988494738,0,73.2926104169826
Year 1 Jan 23 3:00,3177.3191023255,0,73.2926104169826
Year 1 Jan 23 4:00,3228.53402875125,0,73.2926104169826
Year 1 Jan 23 5:00,4840.54720258825,0,73.2926104169826
Year 1 Jan 23 6:00,6777.00222461033,0,73.2926104169826
Year 1 Jan 23 7:00,6285.17173465548,0,429.874775032858
Year 1 Jan 23 8:00,5090.94273089213,0,1988.34660328931
Year 1 Jan 23 9:00,4469.5733240718,0,2335.23203585185
Year 1 Jan 23 10:00,1900.98434100302,0,2063.72717938151
Year 1 Jan 23 11:00,0,0,268.282881917347
Year 1 Jan 23 12:00,0,0,268.282881917347
Year 1 Jan 23 13:00,0,0,268.282881917347
Year 1 Jan 23 14:00,0,0,268.282881917347
Year 1 Jan 23 15:00,1949.84187044206,0,268.282881917347
Year 1 Jan 23 16:00,1925.16246198834,0,268.282881917347
Year 1 Jan 23 17:00,2926.31996444241,0,610.705825464329
Year 1 Jan 23 18:00,4448.54721438118,0,686.655011509517
Year 1 Jan 23 19:00,4228.11974113223,0,1031.08159047369
Year 1 Jan 23 20:00,3857.85516004494,0,2153.25902830749
Year 1 Jan 23 21:00,6508.37891244335,0,2229.20821435268
Year 1 Jan 23 22:00,6356.14040291908,0,2117.57226868664
Year 1 Jan 23 23:00,5403.80437732242,0,1632.39048398031
Year 1 Jan 24 0:00,2979.04063711233,0,149.24179646217
Year 1 Jan 24 1:00,3184.85639647347,0,73.2926104169826
Year 1 Jan 24 2:00,3274.18647995449,0,73.2926104169826
Year 1 Jan 24 3:00,3367.43657825417,0,73.2926104169826
Year 1 Jan 24 4:00,3470.97908998534,0,73.2926104169826
Year 1 Jan 24 5:00,5159.23363868987,0,73.2926104169826
Year 1 Jan 24 6:00,7312.5071452187,0,73.2926104169826
Year 1 Jan 24 7:00,7050.35906596385,0,429.874775032858
Year 1 Jan 24 8:00,5925.33325940921,0,1988.34660328931
Year 1 Jan 24 9:00,5317.07235972914,0,2335.23203585185
Year 1 Jan 24 10:00,2326.79134865285,0,2063.72717938151
Year 1 Jan 24 11:00,0,0,268.282881917347
Year 1 Jan 24 12:00,0,0,268.282881917347
Year 1 Jan 24 13:00,0,0,268.282881917347
Year 1 Jan 24 14:00,0,0,268.282881917347
Year 1 Jan 24 15:00,1782.93252676207,0,268.282881917347
Year 1 Jan 24 16:00,1655.03114356989,0,268.282881917347
Year 1 Jan 24 17:00,2729.82677217451,0,610.705825464329
Year 1 Jan 24 18:00,4274.91853438074,0,686.655011509517
Year 1 Jan 24 19:00,4082.42044650816,0,1031.08159047369
Year 1 Jan 24 20:00,3739.14769332052,0,2153.25902830749
Year 1 Jan 24 21:00,6268.97068883239,0,2229.20821435268
Year 1 Jan 24 22:00,6180.70686392708,0,2117.57226868664
Year 1 Jan 24 23:00,5248.73918822112,0,1632.39048398031
Year 1 Jan 25 0:00,2868.66436418239,0,149.24179646217
Year 1 Jan 25 1:00,3047.68389366004,0,73.2926104169826
Year 1 Jan 25 2:00,3104.16259372938,0,73.2926104169826
Year 1 Jan 25 3:00,3181.38449920262,0,73.2926104169826
Year 1 Jan 25 4:00,3264.63057234381,0,73.2926104169826
Year 1 Jan 25 5:00,4916.33480034382,0,73.2926104169826
Year 1 Jan 25 6:00,6948.37786503093,0,73.2926104169826
Year 1 Jan 25 7:00,6557.97747750763,0,429.874775032858
Year 1 Jan 25 8:00,5401.05773493033,0,1988.34660328931
Year 1 Jan 25 9:00,4851.56693779287,0,2335.23203585185
Year 1 Jan 25 10:00,2101.01096351731,0,2063.72717938151
Year 1 Jan 25 11:00,0,0,268.282881917347
Year 1 Jan 25 12:00,0,0,268.282881917347
Year 1 Jan 25 13:00,0,0,268.282881917347
Year 1 Jan 25 14:00,0,0,268.282881917347
Year 1 Jan 25 15:00,2304.26048004046,0,268.282881917347
Year 1 Jan 25 16:00,2315.11611830551,0,268.282881917347
Year 1 Jan 25 17:00,3244.60465177003,0,610.705825464329
Year 1 Jan 25 18:00,4748.97901639928,0,686.655011509517
Year 1 Jan 25 19:00,4448.23960343539,0,1031.08159047369
Year 1 Jan 25 20:00,4003.43183081105,0,2153.25902830749
Year 1 Jan 25 21:00,6672.35395340996,0,2229.20821435268
Year 1 Jan 25 22:00,6551.40066088435,0,2117.57226868664
Year 1 Jan 25 23:00,5585.47992352997,0,1632.39048398031
Year 1 Jan 26 0:00,3062.95564916927,0,149.24179646217
Year 1 Jan 26 1:00,3275.50812868596,0,73.2926104169826
Year 1 Jan 26 2:00,3383.59360011341,0,73.2926104169826
Year 1 Jan 26 3:00,3495.4971183026,0,73.2926104169826
Year 1 Jan 26 4:00,3615.24516372878,0,73.2926104169826
Year 1 Jan 26 5:00,5309.71327624792,0,73.2926104169826
Year 1 Jan 26 6:00,7487.46549443666,0,73.2926104169826
Year 1 Jan 26 7:00,7300.71405689515,0,418.078268258873
Year 1 Jan 26 8:00,6223.65881945558,0,2075.18969893181
Year 1 Jan 26 9:00,5505.77067411516,0,2422.07513149435
Year 1 Jan 26 10:00,2377.20454042105,0,2185.95929338831
Year 1 Jan 26 11:00,0,0,402.311502698136
Year 1 Jan 26 12:00,0,0,402.311502698136
Year 1 Jan 26 13:00,0,0,402.311502698136
Year 1 Jan 26 14:00,0,0,402.311502698136
Year 1 Jan 26 15:00,2524.48706663616,0,402.311502698136
Year 1 Jan 26 16:00,2077.8408049802,0,402.311502698136
Year 1 Jan 26 17:00,3441.17581623788,0,677.720851919031
Year 1 Jan 26 18:00,4989.24088373833,0,753.670037964219
Year 1 Jan 26 19:00,4766.94411548145,0,1007.48857692571
Year 1 Jan 26 20:00,4287.47688218601,0,2106.0735031692
Year 1 Jan 26 21:00,7038.36094223807,0,2182.02268921439
Year 1 Jan 26 22:00,6780.75462502446,0,2103.41656094939
Year 1 Jan 26 23:00,5620.15445582422,0,1677.06716828345
Year 1 Jan 27 0:00,2986.13869172135,0,189.450239483545
Year 1 Jan 27 1:00,3109.1353892747,0,73.2926104169826
Year 1 Jan 27 2:00,3129.24315926781,0,73.2926104169826
Year 1 Jan 27 3:00,3157.73608244267,0,73.2926104169826
Year 1 Jan 27 4:00,3189.84588634355,0,73.2926104169826
Year 1 Jan 27 5:00,4775.91842757104,0,73.2926104169826
Year 1 Jan 27 6:00,6610.83995692208,0,73.2926104169826
Year 1 Jan 27 7:00,6159.45006502446,0,418.078268258873
Year 1 Jan 27 8:00,4966.10108632239,0,2075.18969893181
Year 1 Jan 27 9:00,4365.29974199136,0,2227.08485999399
Year 1 Jan 27 10:00,1865.05916483828,0,1990.96902188795
Year 1 Jan 27 11:00,0,0,207.321231197771
Year 1 Jan 27 12:00,0,0,207.321231197771
Year 1 Jan 27 13:00,0,0,207.321231197771
Year 1 Jan 27 14:00,0,0,207.321231197771
Year 1 Jan 27 15:00,2316.36137321589,0,207.321231197771
Year 1 Jan 27 16:00,2287.35384916947,0,207.321231197771
Year 1 Jan 27 17:00,3329.35876058922,0,482.730580418671
Year 1 Jan 27 18:00,4748.65877759841,0,558.679766463855
Year 1 Jan 27 19:00,4573.15687970158,0,1007.48857692571
Year 1 Jan 27 20:00,4141.22715720466,0,2106.0735031692
Year 1 Jan 27 21:00,6864.37683223986,0,2182.02268921439
Year 1 Jan 27 22:00,6682.17361858653,0,2103.41656094939
Year 1 Jan 27 23:00,5607.54609137401,0,1677.06716828345
Year 1 Jan 28 0:00,3029.87569961408,0,189.450239483545
Year 1 Jan 28 1:00,3195.53312917377,0,73.2926104169826
Year 1 Jan 28 2:00,3243.29411758724,0,73.2926104169826
Year 1 Jan 28 3:00,3281.39089873282,0,73.2926104169826
Year 1 Jan 28 4:00,3313.84032837258,0,73.2926104169826
Year 1 Jan 28 5:00,4900.47611416856,0,73.2926104169826
Year 1 Jan 28 6:00,6822.80148088812,0,73.2926104169826
Year 1 Jan 28 7:00,6332.57701083063,0,429.874775032858
Year 1 Jan 28 8:00,5097.96661004072,0,1988.34660328931
Year 1 Jan 28 9:00,4370.40095763511,0,2335.23203585185
Year 1 Jan 28 10:00,1806.31003683415,0,2063.72717938151
Year 1 Jan 28 11:00,0,0,268.282881917347
Year 1 Jan 28 12:00,0,0,268.282881917347
Year 1 Jan 28 13:00,0,0,268.282881917347
Year 1 Jan 28 14:00,0,0,268.282881917347
Year 1 Jan 28 15:00,2478.95041215257,0,268.282881917347
Year 1 Jan 28 16:00,2356.31057212756,0,268.282881917347
Year 1 Jan 28 17:00,3726.17009254127,0,610.705825464329
Year 1 Jan 28 18:00,5414.91693754417,0,686.655011509517
Year 1 Jan 28 19:00,4936.9945506199,0,1031.08159047369
Year 1 Jan 28 20:00,4356.29950322563,0,2153.25902830749
Year 1 Jan 28 21:00,7076.57774427794,0,2229.20821435268
Year 1 Jan 28 22:00,6680.92689968699,0,2117.57226868664
Year 1 Jan 28 23:00,5545.66806612608,0,1632.39048398031
Year 1 Jan 29 0:00,2928.31396419746,0,149.24179646217
Year 1 Jan 29 1:00,3058.19809149461,0,73.2926104169826
Year 1 Jan 29 2:00,3088.88251484769,0,73.2926104169826
Year 1 Jan 29 3:00,3132.51839393675,0,73.2926104169826
Year 1 Jan 29 4:00,3177.03265659639,0,73.2926104169826
Year 1 Jan 29 5:00,4752.55057082117,0,73.2926104169826
Year 1 Jan 29 6:00,6568.5603495937,0,73.2926104169826
Year 1 Jan 29 7:00,6098.99109862087,0,429.874775032858
Year 1 Jan 29 8:00,4892.21188844836,0,1988.34660328931
Year 1 Jan 29 9:00,4328.37055158211,0,2335.23203585185
Year 1 Jan 29 10:00,1849.27134828179,0,2063.72717938151
Year 1 Jan 29 11:00,0,0,268.282881917347
Year 1 Jan 29 12:00,0,0,268.282881917347
Year 1 Jan 29 13:00,0,0,268.282881917347
Year 1 Jan 29 14:00,0,0,268.282881917347
Year 1 Jan 29 15:00,1974.48337227052,0,268.282881917347
Year 1 Jan 29 16:00,1821.30002091452,0,268.282881917347
Year 1 Jan 29 17:00,2854.03318858157,0,610.705825464329
Year 1 Jan 29 18:00,4315.06435996126,0,686.655011509517
Year 1 Jan 29 19:00,4135.03527584845,0,1031.08159047369
Year 1 Jan 29 20:00,3817.84716335636,0,2153.25902830749
Year 1 Jan 29 21:00,6496.35457565784,0,2229.20821435268
Year 1 Jan 29 22:00,6455.03443969506,0,2117.57226868664
Year 1 Jan 29 23:00,5527.11110359589,0,1632.39048398031
Year 1 Jan 30 0:00,3022.94831683507,0,149.24179646217
Year 1 Jan 30 1:00,3219.22382502416,0,73.2926104169826
Year 1 Jan 30 2:00,3277.57292616957,0,73.2926104169826
Year 1 Jan 30 3:00,3350.47819276152,0,73.2926104169826
Year 1 Jan 30 4:00,3424.45119305147,0,73.2926104169826
Year 1 Jan 30 5:00,5074.25305785225,0,73.2926104169826
Year 1 Jan 30 6:00,7175.01322351412,0,73.2926104169826
Year 1 Jan 30 7:00,6830.12859379895,0,429.874775032858
Year 1 Jan 30 8:00,5663.16442841657,0,1988.34660328931
Year 1 Jan 30 9:00,5011.85628625748,0,2335.23203585185
Year 1 Jan 30 10:00,2152.95611156432,0,2063.72717938151
Year 1 Jan 30 11:00,0,0,268.282881917347
Year 1 Jan 30 12:00,0,0,268.282881917347
Year 1 Jan 30 13:00,0,0,268.282881917347
Year 1 Jan 30 14:00,0,0,268.282881917347
Year 1 Jan 30 15:00,2319.0794354811,0,268.282881917347
Year 1 Jan 30 16:00,2306.08251971698,0,268.282881917347
Year 1 Jan 30 17:00,3317.02031325977,0,610.705825464329
Year 1 Jan 30 18:00,4904.21584858014,0,686.655011509517
Year 1 Jan 30 19:00,4617.13329813829,0,1031.08159047369
Year 1 Jan 30 20:00,4163.33402509174,0,2153.25902830749
Year 1 Jan 30 21:00,6901.52839467326,0,2229.20821435268
Year 1 Jan 30 22:00,6614.99797636466,0,2117.57226868664
Year 1 Jan 30 23:00,5528.11770962516,0,1632.39048398031
Year 1 Jan 31 0:00,2948.83793503903,0,149.24179646217
Year 1 Jan 31 1:00,3094.90849533537,0,73.2926104169826
Year 1 Jan 31 2:00,3151.89790702719,0,73.2926104169826
Year 1 Jan 31 3:00,3235.8106606131,0,73.2926104169826
Year 1 Jan 31 4:00,3343.02711726971,0,73.2926104169826
Year 1 Jan 31 5:00,5036.6053919365,0,73.2926104169826
Year 1 Jan 31 6:00,7184.84337744181,0,73.2926104169826
Year 1 Jan 31 7:00,6896.62468229246,0,429.874775032858
Year 1 Jan 31 8:00,5779.48370469024,0,1988.34660328931
Year 1 Jan 31 9:00,5138.57794944922,0,2335.23203585185
Year 1 Jan 31 10:00,2198.03853920211,0,2063.72717938151
Year 1 Jan 31 11:00,0,0,268.282881917347
Year 1 Jan 31 12:00,0,0,268.282881917347
Year 1 Jan 31 13:00,0,0,268.282881917347
Year 1 Jan 31 14:00,0,0,268.282881917347
Year 1 Jan 31 15:00,1869.13022154048,0,268.282881917347
Year 1 Jan 31 16:00,1944.6776556801,0,268.282881917347
Year 1 Jan 31 17:00,2853.23928010937,0,610.705825464329
Year 1 Jan 31 18:00,4266.27047051589,0,686.655011509517
Year 1 Jan 31 19:00,4067.89887700652,0,1031.08159047369
Year 1 Jan 31 20:00,3706.30654167325,0,2153.25902830749
Year 1 Jan 31 21:00,6171.93859347185,0,2229.20821435268
Year 1 Jan 31 22:00,6067.17905307682,0,2117.57226868664
Year 1 Jan 31 23:00,5231.30891274096,0,1632.39048398031
Year 1 Feb 01 0:00,2944.67771374197,0,149.24179646217
Year 1 Feb 01 1:00,3252.14061378086,0,73.2926104169826
Year 1 Feb 01 2:00,3429.55906560056,0,73.2926104169826
Year 1 Feb 01 3:00,3549.9263338395,0,73.2926104169826
Year 1 Feb 01 4:00,3608.1374945656,0,73.2926104169826
Year 1 Feb 01 5:00,5233.67256321305,0,73.2926104169826
Year 1 Feb 01 6:00,7351.63628943382,0,73.2926104169826
Year 1 Feb 01 7:00,7070.24254517571,0,429.874775032858
Year 1 Feb 01 8:00,5889.42299503403,0,1988.34660328931
Year 1 Feb 01 9:00,5303.24343511363,0,2335.23203585185
Year 1 Feb 01 10:00,2327.74142746663,0,2063.72717938151
Year 1 Feb 01 11:00,0,0,268.282881917347
Year 1 Feb 01 12:00,0,0,268.282881917347
Year 1 Feb 01 13:00,0,0,268.282881917347
Year 1 Feb 01 14:00,0,0,268.282881917347
Year 1 Feb 01 15:00,2741.60754777116,0,268.282881917347
Year 1 Feb 01 16:00,2783.0028173358,0,268.282881917347
Year 1 Feb 01 17:00,4051.73359625897,0,610.705825464329
Year 1 Feb 01 18:00,5812.15276932884,0,686.655011509517
Year 1 Feb 01 19:00,5336.58419275916,0,1031.08159047369
Year 1 Feb 01 20:00,4740.76610644329,0,2153.25902830749
Year 1 Feb 01 21:00,7773.20257296784,0,2229.20821435268
Year 1 Feb 01 22:00,7396.58283869108,0,2117.57226868664
Year 1 Feb 01 23:00,6170.45858717765,0,1632.39048398031
Year 1 Feb 02 0:00,3279.59680592465,0,149.24179646217
Year 1 Feb 02 1:00,3440.19568348428,0,73.2926104169826
Year 1 Feb 02 2:00,3504.35358611855,0,73.2926104169826
Year 1 Feb 02 3:00,3581.44962684425,0,73.2926104169826
Year 1 Feb 02 4:00,3655.76291907679,0,73.2926104169826
Year 1 Feb 02 5:00,5304.12556863233,0,73.2926104169826
Year 1 Feb 02 6:00,7437.02512297456,0,73.2926104169826
Year 1 Feb 02 7:00,7140.9244364231,0,418.078268258873
Year 1 Feb 02 8:00,5982.65882687928,0,2075.18969893181
Year 1 Feb 02 9:00,5336.76560006251,0,2422.07513149435
Year 1 Feb 02 10:00,2321.22268826367,0,2185.95929338831
Year 1 Feb 02 11:00,0,0,402.311502698136
Year 1 Feb 02 12:00,0,0,402.311502698136
Year 1 Feb 02 13:00,0,0,402.311502698136
Year 1 Feb 02 14:00,0,0,402.311502698136
Year 1 Feb 02 15:00,2574.61803537132,0,402.311502698136
Year 1 Feb 02 16:00,2630.16922488384,0,402.311502698136
Year 1 Feb 02 17:00,3868.68202099966,0,677.720851919031
Year 1 Feb 02 18:00,5610.71796765061,0,753.670037964219
Year 1 Feb 02 19:00,5329.09620574648,0,1007.48857692571
Year 1 Feb 02 20:00,4866.49961078574,0,2106.0735031692
Year 1 Feb 02 21:00,8135.79640392837,0,2182.02268921439
Year 1 Feb 02 22:00,7845.29000971752,0,2103.41656094939
Year 1 Feb 02 23:00,6526.93984715001,0,1677.06716828345
Year 1 Feb 03 0:00,3481.92785229588,0,189.450239483545
Year 1 Feb 03 1:00,3625.49219879327,0,73.2926104169826
Year 1 Feb 03 2:00,3663.27467720443,0,73.2926104169826
Year 1 Feb 03 3:00,3693.5268811915,0,73.2926104169826
Year 1 Feb 03 4:00,3716.01697456713,0,73.2926104169826
Year 1 Feb 03 5:00,5310.41617608187,0,73.2926104169826
Year 1 Feb 03 6:00,7394.41299990644,0,73.2926104169826
Year 1 Feb 03 7:00,7029.26834863696,0,418.078268258873
Year 1 Feb 03 8:00,5824.72503285833,0,2075.18969893181
Year 1 Feb 03 9:00,5175.71757728398,0,2227.08485999399
Year 1 Feb 03 10:00,2187.69181432146,0,1990.96902188795
Year 1 Feb 03 11:00,0,0,207.321231197771
Year 1 Feb 03 12:00,0,0,207.321231197771
Year 1 Feb 03 13:00,0,0,207.321231197771
Year 1 Feb 03 14:00,0,0,207.321231197771
Year 1 Feb 03 15:00,2612.71846617308,0,207.321231197771
Year 1 Feb 03 16:00,2697.13523678601,0,207.321231197771
Year 1 Feb 03 17:00,3968.73741476237,0,482.730580418671
Year 1 Feb 03 18:00,5849.53911057801,0,558.679766463855
Year 1 Feb 03 19:00,5611.35940005907,0,1007.48857692571
Year 1 Feb 03 20:00,5146.47769034642,0,2106.0735031692
Year 1 Feb 03 21:00,8573.21415909474,0,2182.02268921439
Year 1 Feb 03 22:00,8101.02237313862,0,2103.41656094939
Year 1 Feb 03 23:00,6664.95621129174,0,1677.06716828345
Year 1 Feb 04 0:00,3511.59700940462,0,189.450239483545
Year 1 Feb 04 1:00,3618.44047348343,0,73.2926104169826
Year 1 Feb 04 2:00,3628.63170062887,0,73.2926104169826
Year 1 Feb 04 3:00,3645.10780915777,0,73.2926104169826
Year 1 Feb 04 4:00,3674.84759098146,0,73.2926104169826
Year 1 Feb 04 5:00,5295.6316110852,0,73.2926104169826
Year 1 Feb 04 6:00,7405.90625671992,0,73.2926104169826
Year 1 Feb 04 7:00,7077.79829851644,0,429.874775032858
Year 1 Feb 04 8:00,5856.22230666395,0,1988.34660328931
Year 1 Feb 04 9:00,5206.91278390204,0,2335.23203585185
Year 1 Feb 04 10:00,2237.045748,0,2063.72717938151
Year 1 Feb 04 11:00,0,0,268.282881917347
Year 1 Feb 04 12:00,0,0,268.282881917347
Year 1 Feb 04 13:00,0,0,268.282881917347
Year 1 Feb 04 14:00,0,0,268.282881917347
Year 1 Feb 04 15:00,2446.18792349476,0,268.282881917347
Year 1 Feb 04 16:00,2626.39764375693,0,268.282881917347
Year 1 Feb 04 17:00,3826.88460941332,0,610.705825464329
Year 1 Feb 04 18:00,5467.99081352877,0,686.655011509517
Year 1 Feb 04 19:00,5123.35287663403,0,1031.08159047369
Year 1 Feb 04 20:00,4656.91852878267,0,2153.25902830749
Year 1 Feb 04 21:00,7798.25377221682,0,2229.20821435268
Year 1 Feb 04 22:00,7608.16678164225,0,2117.57226868664
Year 1 Feb 04 23:00,6384.60924852416,0,1632.39048398031
Year 1 Feb 05 0:00,3374.49570540339,0,149.24179646217
Year 1 Feb 05 1:00,3509.58713899588,0,73.2926104169826
Year 1 Feb 05 2:00,3533.04500031055,0,73.2926104169826
Year 1 Feb 05 3:00,3581.87904387845,0,73.2926104169826
Year 1 Feb 05 4:00,3660.51951786702,0,73.2926104169826
Year 1 Feb 05 5:00,5331.45516027283,0,73.2926104169826
Year 1 Feb 05 6:00,7512.88773581228,0,73.2926104169826
Year 1 Feb 05 7:00,7306.42528215835,0,429.874775032858
Year 1 Feb 05 8:00,6152.95035566813,0,1988.34660328931
Year 1 Feb 05 9:00,5521.37519810487,0,2335.23203585185
